          (   2,    2) (   1,    3) (   2,    3) (   2,    3) (   2,    1) (   1,    1) (   2,    2) (   2,    1) (   2,    2) (   1,    2)
          (   2,    0) (   2,    3) (   2,    0) (   2,    3) (   1,    3) (   2,    4) (   2,    2) (   2,    1) (   2,    2) (   1,    2)
          (   2,    2) (   2,    0) (   2,    1) (   2,    1) (   2,    4) (   2,    2) (   2,    0) (   1,    1) (   2,    1) (   2,    3)
          (   1,    2) (   2,    2) (   1,    0) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   1,    2) (   2,    1)
          (   2,    1) (   2,    3) (   1,    0) (   1,    0) (   1,    3) (   1,    3) (   2,    4) (   2,    1) (   1,    1) (   2,    0)
          (   2,    2) (   1,    2) (   2,    1) (   2,    1) (   1,    2) (   2,    0) (   2,    6) (   2,    3) (   2,    2) (   2,    3)
          (   2,    1) (   2,    3) (   1,    4) (   1,    2) (   2,    3) (   1,    5) (   2,    1) (   1,    5) (   2,    1) (   2,    4)
          (   1,    0) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    2)
          (   1,    2) (   2,    1) (   1,    4) (   2,    0) (   1,    2) (   2,    3) (   1,    2) (   1,    4) (   2,    2) (   2,    1)
          (   2,    2) (   2,    1) (   2,    2) (   1,    4) (   2,    1) (   2,    2) (   1,    2) (   1,    3) (   2,    1) (   2,    2)
          (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   1,    1) (   2,    2) (   1,    2) (   1,    2) (   1,    2)
          (   2,    1) (   2,    1) (   1,    1) (   2,    1) (   1,    2) (   1,    0) (   2,    1) (   2,    1) (   2,    3) (   2,    3)
          (   2,    0) (   1,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    0) (   2,    3) (   1,    3) (   2,    2)
          (   2,    2) (   2,    2) (   1,    4) (   1,    3) (   2,    2) (   2,    1) (   2,    0) (   2,    4) (   2,    0) (   1,    2)
          (   1,    0) (   2,    1) (   2,    2) (   1,    5) (   2,    1) (   2,    1) (   1,    1) (   1,    1) (   2,    1) (   1,    1)
          (   2,    2) (   1,    4) (   2,    3) (   2,    2) (   2,    1) (   2,    6) (   2,    3) (   1,    2) (   2,    2) (   1,    1)
          (   2,    3) (   2,    0) (   2,    4) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   1,    2) (   1,    2)
         
node   3 sent_total   1170  recv_total   1314

node   4  (   1,    0) (   0,    0) (   1,    2) (   1,    0) (   1,    0) (   2,    2) (   1,    2) (   2,    4) (   2,    3) (   2,    2)
          (   2,    0) (   2,    1) (   2,    1) (   1,    1) (   2,    1) (   2,    1) (   2,    2) (   1,    1) (   2,    1) (   1,    2)
          (   1,    3) (   2,    2) (   1,    3) (   2,    2) (   2,    2) (   2,    1) (   1,    3) (   2,    3) (   2,    0) (   2,    1)
          (   2,    3) (   2,    0) (   2,    3) (   1,    1) (   1,    3) (   2,    2) (   2,    2) (   1,    3) (   2,    2) (   1,    0)
          (   1,    2) (   1,    2) (   1,    2) (   2,    1) (   1,    2) (   2,    1) (   1,    1) (   1,    1) (   2,    0) (   1,    1)
          (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    3) (   1,    1) (   1,    3) (   2,    1)
          (   2,    3) (   2,    4) (   2,    1) (   2,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   2,    3) (   2,    2)
          (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   2,    0) (   2,    2) (   0,    4) (   2,    1) (   2,    1) (   2,    0)
          (   1,    0) (   2,    2) (   1,    1) (   1,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    1)
          (   1,    2) (   2,    2) (   2,    3) (   2,    3) (   1,    2) (   2,    1) (   1,    3) (   2,    2) (   2,    0) (   2,    2)
          (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   1,    0) (   1,    3) (   2,    3) (   2,    0) (   1,    2) (   1,    1)
          (   2,    0) (   0,    2) (   2,    2) (   2,    3) (   2,    1) (   1,    3) (   1,    2) (   1,    1) (   2,    3) (   2,    3)
          (   2,    2) (   2,    0) (   1,    1) (   2,    3) (   1,    0) (   1,    4) (   1,    1) (   2,    3) (   1,    0) (   2,    1)
          (   1,    1) (   2,    1) (   1,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    0) (   2,    2) (   2,    1)
          (   1,    2) (   1,    0) (   1,    2) (   2,    2) (   1,    2) (   2,    0) (   2,    2) (   2,    0) (   1,    1) (   2,    1)
          (   2,    2) (   0,    1) (   1,    3) (   1,    1) (   2,    1) (   2,    1) (   1,    2) (   2,    2) (   2,    2) (   2,    1)
          (   2,    2) (   2,    1) (   2,    1) (   0,    3) (   1,    3) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    2)
          (   1,    1) (   2,    1) (   2,    3) (   2,    2) (   1,    2) (   2,    1) (   2,    2) (   2,    0) (   1,    1) (   2,    4)
          (   1,    0) (   2,    0) (   2,    2) (   2,    0) (   1,    5) (   2,    3) (   2,    2) (   1,    1) (   2,    1) (   2,    2)
          (   1,    3) (   2,    3) (   2,    4) (   2,    2) (   1,    2) (   2,    3) (   2,    4) (   1,    2) (   1,    1) (   1,    3)
          (   2,    0) (   2,    0) (   1,    1) (   1,    1) (   2,    3) (   1,    1) (   1,    2) (   1,    2) (   1,    2) (   1,    0)
          (   1,    1) (   2,    1) (   2,    4) (   2,    1) (   1,    0) (   1,    2) (   2,    2) (   1,    4) (   2,    2) (   2,    1)
          (   2,    1) (   2,    1) (   1,    1) (   1,    2) (   1,    3) (   2,    3) (   2,    0) (   2,    2) (   1,    2) (   2,    2)
          (   1,    1) (   1,    3) (   2,    2) (   1,    4) (   1,    2) (   2,    2) (   2,    3) (   1,    2) (   1,    2) (   1,    1)
          (   2,    1) (   1,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    0) (   2,    1) (   2,    1)
          (   1,    2) (   2,    2) (   2,    3) (   2,    0) (   0,    4) (   1,    1) (   2,    2) (   2,    1) (   2,    2) (   0,    1)
          (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   1,    2) (   2,    0) (   2,    1) (   2,    2) (   2,    2) (   0,    3)
          (   2,    0) (   2,    3) (   2,    2) (   2,    0) (   2,    0) (   1,    0) (   2,    1) (   2,    2) (   0,    3) (   2,    3)
          (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    3) (   2,    4) (   2,    2) (   2,    0)
          (   1,    0) (   1,    2) (   2,    1) (   1,    5) (   2,    2) (   1,    1) (   2,    0) (   2,    2) (   1,    3) (   2,    1)
          (   2,    4) (   2,    1) (   1,    1) (   2,    0) (   2,    0) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   1,    1)
          (   2,    2) (   1,    0) (   1,    2) (   2,    1) (   2,    1) (   1,    1) (   1,    1) (   2,    1) (   1,    3) (   2,    2)
          (   2,    1) (   2,    1) (   2,    0) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    4)
          (   1,    1) (   2,    1) (   2,    2) (   1,    0) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    3) (   2,    3)
          (   2,    0) (   2,    2) (   2,    0) (   2,    0) (   2,    1) (   2,    2) (   1,    2) (   2,    1) (   2,    0) (   2,    1)
          (   1,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   1,    2) (   2,    0) (   1,    1) (   2,    0)
          (   2,    0) (   2,    2) (   1,    4) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    1)
          (   2,    1) (   1,    2) (   1,    2) (   2,    3) (   1,    1) (   2,    2) (   1,    1) (   2,    4) (   2,    2) (   2,    1)
          (   2,    4) (   1,    3) (   1,    4) (   2,    1) (   1,    4) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    0)
          (   1,    4) (   2,    0) (   2,    1) (   2,    4) (   1,    3) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    1)
          (   2,    2) (   1,    4) (   2,    0) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   1,    1) (   2,    4) (   2,    1)
          (   2,    2) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   1,    2) (   2,    0) (   2,    3) (   2,    2) (   1,    3)
          (   2,    1) (   1,    2) (   2,    2) (   1,    2) (   2,    3) (   2,    0) (   1,    1) (   1,    0) (   2,    3) (   2,    2)
          (   2,    4) (   2,    1) (   2,    2) (   1,    0) (   2,    0) (   1,    3) (   2,    2) (   1,    1) (   1,    1) (   2,    1)
          (   2,    3) (   2,    0) (   2,    2) (   2,    4) (   2,    1) (   1,    1) (   1,    0) (   1,    0) (   2,    1) (   1,    1)
          (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   1,    2) (   2,    2) (   2,    1) (   2,    2)
          (   2,    2) (   2,    4) (   2,    5) (   2,    1) (   2,    3) (   1,    1) (   2,    1) (   2,    2) (   2,    3) (   1,    1)
          (   2,    3) (   2,    2) (   1,    0) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    4) (   2,    3)
          (   2,    0) (   1,    0) (   2,    3) (   2,    1) (   1,    2) (   2,    2) (   2,    1) (   1,    2) (   1,    3) (   2,    2)
          (   2,    2) (   2,    2) (   1,    4) (   1,    2) (   2,    4) (   2,    2) (   1,    0) (   2,    1) (   2,    2) (   2,    0)
          (   2,    1) (   2,    1) (   1,    3) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   1,    3)
          (   2,    0) (   2,    2) (   2,    0) (   2,    1) (   2,    3) (   2,    0) (   1,    2) (   1,    3) (   1,    1) (   2,    1)
          (   1,    1) (   1,    2) (   2,    2) (   2,    3) (   2,    0) (   2,    1) (   2,    0) (   2,    3) (   1,    1) (   2,    3)
          (   2,    2) (   1,    4) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   1,    1) (   2,    1) (   1,    1)
          (   2,    2) (   1,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    0) (   2,    2) (   2,    2) (   2,    1) (   2,    3)
          (   2,    1) (   2,    3) (   2,    3) (   1,    1) (   1,    2) (   2,    4) (   2,    1) (   2,    2) (   1,    2) (   2,    1)
          (   1,    2) (   2,    4) (   2,    1) (   2,    3) (   2,    1) (   2,    3) (   1,    2) (   2,    2) (   2,    2) (   2,    2)
          (   1,    2) (   2,    2) (   2,    2) (   2,    5) (   2,    2) (   2,    3) (   2,    1) (   1,    0) (   2,    1) (   2,    2)
          (   2,    2) (   2,    5) (   1,    1) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   1,    1) (   2,    3) (   2,    2)
          (   2,    2) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   1,    2) (   2,    2) (   1,    1) (   2,    3) (   2,    0)
          (   2,    2) (   2,    2) (   1,    3) (   2,    1) (   1,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    2)
          (   2,    1) (   2,    2) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   1,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    4) (   2,    0) (   2,    2) (   2,    2) (   2,    2) (   1,    4) (   2,    1) (   2,    4) (   1,    0) (   1,    2)
          (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    0) (   1,    1) (   2,    1) (   1,    2) (   2,    2)
          (   1,    4) (   1,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    2) (   2,    0) (   2,    5) (   2,    2) (   2,    1)
          (   2,    1) (   2,    0) (   2,    0) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    5) (   2,    2) (   2,    1)
          (   2,    3) (   2,    2) (   2,    0) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    4) (   1,    2)
          (   2,    3) (   2,    1) (   2,    0) (   2,    0) (   2,    2) (   1,    3) (   2,    1) (   2,    3) (   2,    1) (   1,    3)
          (   2,    2) (   1,    1) (   1,    2) (   2,    1) (   2,    2) (   1,    1) (   2,    4) (   2,    2) (   1,    3) (   2,    4)
          (   2,    1) (   2,    0) (   1,    2) (   1,    0) (   2,    0) (   2,    1) (   1,    2) (   1,    3) (   1,    1) (   2,    2)
         
node   4 sent_total   1170  recv_total   1179

node   5  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   1,    1) (   2,    0) (   1,    2) (   2,    1) (   2,    1) (   2,    3)
          (   1,    1) (   1,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    4)
          (   2,    0) (   2,    3) (   2,    5) (   2,    2) (   2,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    1) (   2,    2)
          (   2,    1) (   1,    1) (   2,    3) (   2,    2) (   1,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    0) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    3) (   1,    4) (   2,    3) (   2,    4)
          (   1,    1) (   2,    3) (   2,    4) (   2,    3) (   2,    1) (   1,    2) (   2,    2) (   1,    2) (   2,    2) (   2,    1)
          (   2,    1) (   2,    0) (   2,    3) (   1,    0) (   1,    3) (   1,    1) (   2,    0) (   2,    1) (   1,    3) (   2,    3)
          (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   1,    2) (   1,    2) (   2,    3) (   1,    1) (   2,    3) (   1,    4)
          (   2,    0) (   2,    1) (   2,    3) (   2,    1) (   1,    2) (   2,    3) (   1,    1) (   2,    1) (   2,    0) (   1,    1)
          (   2,    1) (   2,    1) (   1,    1) (   2,    3) (   2,    1) (   0,    1) (   2,    1) (   1,    2) (   2,    1) (   1,    1)
          (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    0) (   1,    1) (   2,    3) (   1,    1) (   2,    0)
          (   2,    3) (   1,    1) (   2,    0) (   1,    3) (   2,    2) (   2,    0) (   2,    2) (   2,    0) (   2,    1) (   1,    1)
          (   2,    1) (   2,    1) (   1,    5) (   2,    0) (   1,    3) (   1,    3) (   1,    1) (   2,    1) (   1,    1) (   2,    3)
          (   2,    3) (   2,    1) (   0,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    0) (   2,    1) (   1,    2)
          (   1,    4) (   2,    3) (   1,    2) (   2,    3) (   1,    1) (   1,    4) (   0,    1) (   2,    3) (   2,    1) (   2,    1)
          (   1,    1) (   2,    1) (   2,    2) (   1,    2) (   1,    1) (   1,    4) (   1,    0) (   2,    0) (   1,    2) (   2,    2)
          (   1,    1) (   2,    2) (   1,    1) (   1,    4) (   1,    4) (   1,    3) (   2,    1) (   1,    4) (   2,    1) (   1,    2)
          (   2,    0) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   1,    3) (   2,    0) (   1,    3)
          (   2,    3) (   1,    1) (   2,    1) (   2,    0) (   1,    1) (   2,    1) (   1,    3) (   2,    2) (   1,    1) (   2,    1)
          (   2,    0) (   2,    1) (   2,    0) (   2,    3) (   1,    2) (   1,    2) (   1,    1) (   2,    1) (   2,    3) (   2,    2)
          (   2,    3) (   2,    1) (   1,    4) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    0) (   2,    2) (   1,    2)
          (   1,    3) (   2,    2) (   1,    2) (   1,    3) (   2,    2) (   1,    1) (   1,    2) (   2,    2) (   1,    0) (   2,    0)
          (   1,    1) (   1,    3) (   0,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   1,    1) (   2,    2) (   2,    1)
          (   2,    3) (   2,    0) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    0) (   2,    5) (   1,    2) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   0,    2) (   1,    0) (   0,    4) (   1,    2) (   1,    0) (   2,    1)
          (   1,    0) (   1,    1) (   2,    1) (   2,    3) (   1,    0) (   2,    3) (   2,    2) (   1,    5) (   2,    0) (   2,    2)
          (   1,    1) (   2,    5) (   1,    2) (   0,    4) (   2,    2) (   1,    0) (   1,    2) (   1,    1) (   2,    3) (   1,    2)
          (   2,    2) (   1,    2) (   1,    3) (   2,    1) (   1,    2) (   2,    3) (   2,    1) (   2,    1) (   1,    3) (   2,    1)
          (   2,    2) (   2,    0) (   2,    3) (   2,    2) (   2,    2) (   2,    4) (   2,    0) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   2,    0) (   1,    2) (   2,    3) (   1,    1) (   1,    2) (   1,    0) (   2,    1) (   1,    0) (   2,    2)
          (   1,    1) (   1,    2) (   1,    3) (   1,    3) (   2,    1) (   2,    1) (   2,    1) (   1,    4) (   2,    1) (   2,    0)
          (   2,    1) (   2,    4) (   2,    1) (   2,    0) (   1,    4) (   1,    2) (   1,    2) (   2,    1) (   1,    1) (   1,    2)
          (   2,    1) (   1,    2) (   2,    1) (   1,    3) (   2,    0) (   2,    3) (   2,    1) (   2,    5) (   2,    0) (   1,    2)
          (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   1,    3) (   2,    3)
          (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    3) (   1,    2) (   2,    3) (   1,    3) (   2,    3)
          (   1,    2) (   2,    2) (   2,    2) (   1,    0) (   2,    2) (   1,    3) (   2,    0) (   2,    2) (   1,    1) (   2,    2)
          (   2,    2) (   2,    4) (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    0)
          (   2,    4) (   2,    2) (   2,    0) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   1,    2) (   2,    2) (   2,    3)
          (   2,    2) (   2,    3) (   1,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    0) (   1,    2) (   2,    1)
          (   2,    2) (   1,    5) (   2,    0) (   1,    1) (   2,    2) (   1,    1) (   2,    1) (   2,    3) (   2,    4) (   2,    3)
          (   2,    1) (   2,    2) (   2,    1) (   1,    1) (   1,    3) (   2,    3) (   2,    2) (   2,    3) (   2,    3) (   2,    3)
          (   2,    2) (   2,    4) (   2,    2) (   2,    1) (   2,    3) (   1,    1) (   2,    2) (   1,    0) (   1,    4) (   2,    0)
          (   2,    2) (   2,    0) (   2,    1) (   1,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   1,    2) (   2,    1)
          (   1,    0) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    5) (   2,    2) (   1,    1) (   2,    0) (   2,    3)
          (   2,    4) (   2,    1) (   1,    3) (   2,    2) (   1,    3) (   2,    2) (   2,    2) (   2,    1) (   1,    1) (   2,    3)
          (   2,    2) (   1,    2) (   2,    0) (   2,    3) (   2,    3) (   1,    1) (   2,    1) (   1,    1) (   2,    1) (   1,    2)
          (   1,    3) (   2,    2) (   1,    4) (   2,    2) (   1,    3) (   2,    4) (   2,    2) (   2,    1) (   2,    1) (   2,    1)
          (   2,    2) (   2,    2) (   2,    5) (   1,    4) (   2,    3) (   1,    3) (   2,    2) (   2,    4) (   2,    2) (   2,    3)
          (   1,    2) (   2,    3) (   2,    1) (   2,    5) (   2,    3) (   2,    4) (   2,    1) (   2,    3) (   2,    1) (   2,    2)
          (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    0) (   1,    3) (   2,    3) (   2,    1) (   2,    3) (   2,    4)
          (   2,    1) (   2,    3) (   2,    2) (   1,    2) (   2,    2) (   1,    0) (   1,    1) (   2,    2) (   2,    3) (   2,    3)
          (   1,    4) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    4) (   2,    3) (   1,    0) (   2,    1) (   1,    3)
          (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    0) (   2,    1) (   1,    1) (   2,    2) (   2,    1)
          (   1,    2) (   1,    0) (   2,    2) (   2,    0) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    2)
          (   2,    1) (   1,    1) (   2,    3) (   2,    1) (   2,    1) (   1,    2) (   2,    0) (   2,    2) (   1,    3) (   2,    2)
          (   2,    2) (   2,    1) (   1,    1) (   1,    1) (   2,    1) (   2,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    3)
          (   1,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   1,    3) (   2,    2) (   1,    1) (   1,    3) (   2,    1)
          (   1,    2) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   1,    2) (   2,    2) (   2,    3) (   2,    3) (   1,    0)
          (   2,    2) (   2,    1) (   2,    1) (   1,    4) (   2,    2) (   2,    3) (   1,    3) (   1,    2) (   1,    0) (   1,    1)
          (   2,    3) (   2,    3) (   2,    3) (   1,    3) (   2,    3) (   2,    2) (   1,    4) (   2,    3) (   1,    5) (   2,    2)
          (   2,    6) (   1,    1) (   1,    2) (   2,    2) (   1,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    2)
          (   2,    2) (   2,    1) (   2,    3) (   1,    1) (   1,    1) (   1,    2) (   2,    2) (   1,    1) (   1,    5) (   2,    1)
          (   2,    1) (   2,    0) (   1,    1) (   2,    1) (   2,    3) (   2,    0) (   2,    2) (   1,    4) (   2,    3) (   2,    1)
          (   2,    2) (   1,    3) (   2,    2) (   1,    1) (   2,    4) (   2,    0) (   2,    3) (   2,    1) (   2,    1) (   2,    2)
          (   1,    0) (   2,    1) (   1,    4) (   1,    1) (   2,    1) (   2,    1) (   2,    0) (   2,    4) (   2,    2) (   2,    2)
          (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   1,    2) (   2,    2)
          (   1,    1) (   1,    3) (   2,    4) (   2,    2) (   2,    1) (   2,    1) (   1,    0) (   1,    3) (   2,    2) (   2,    3)
          (   2,    3) (   2,    1) (   2,    3) (   1,    2) (   2,    1) (   2,    1) (   1,    1) (   1,    3) (   1,    3) (   2,    1)
          (   2,    0) (   2,    3) (   2,    1) (   2,    1) (   1,    4) (   2,    1) (   1,    2) (   2,    3) (   2,    2) (   2,    3)
          (   2,    3) (   2,    4) (   1,    3) (   1,    3) (   2,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    1)
         
node   5 sent_total   1164  recv_total   1315

node   6  (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   2,    0) (   2,    1) (   2,    2) (   1,    1) (   2,    3) (   1,    1)
          (   2,    2) (   2,    2) (   1,    3) (   2,    4) (   2,    0) (   2,    2) (   2,    2) (   2,    4) (   1,    1) (   2,    1)
          (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    5) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    4)
          (   2,    1) (   1,    0) (   2,    3) (   2,    0) (   2,    2) (   1,    1) (   2,    0) (   2,    0) (   2,    2) (   1,    1)
          (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    0) (   2,    2) (   2,    3) (   2,    2) (   1,    3) (   2,    2)
          (   2,    0) (   1,    2) (   1,    1) (   2,    2) (   0,    3) (   1,    2) (   2,    1) (   1,    1) (   1,    2) (   2,    2)
          (   2,    1) (   2,    3) (   2,    2) (   1,    2) (   2,    0) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    0)
          (   2,    1) (   2,    2) (   1,    2) (   2,    0) (   1,    4) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2)
          (   1,    3) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    0) (   2,    0) (   2,    3) (   1,    1) (   2,    1)
          (   1,    1) (   1,    2) (   2,    2) (   1,    2) (   1,    0) (   1,    3) (   2,    1) (   1,    2) (   2,    2) (   2,    2)
          (   1,    3) (   2,    1) (   2,    1) (   0,    1) (   2,    2) (   2,    1) (   2,    0) (   2,    1) (   1,    2) (   2,    3)
          (   2,    1) (   2,    1) (   2,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   2,    2) (   1,    1) (   1,    2)
          (   1,    1) (   2,    1) (   2,    1) (   1,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    2) (   1,    3) (   2,    0)
          (   0,    4) (   2,    1) (   2,    1) (   1,    2) (   2,    1) (   2,    0) (   2,    1) (   1,    1) (   1,    2) (   2,    2)
          (   2,    0) (   2,    3) (   2,    0) (   2,    0) (   1,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    3) (   1,    1)
          (   2,    0) (   1,    3) (   1,    1) (   2,    1) (   2,    0) (   2,    3) (   1,    1) (   2,    1) (   2,    1) (   2,    2)
          (   2,    2) (   2,    0) (   2,    0) (   2,    2) (   1,    1) (   2,    1) (   1,    3) (   2,    0) (   1,    1) (   1,    1)
          (   2,    2) (   2,    3) (   1,    0) (   2,    3) (   2,    1) (   2,    1) (   1,    0) (   1,    0) (   2,    0) (   2,    1)
          (   1,    1) (   1,    2) (   2,    1) (   2,    1) (   2,    2) (   1,    4) (   1,    2) (   2,    0) (   2,    1) (   2,    1)
          (   2,    1) (   1,    0) (   2,    2) (   1,    1) (   1,    2) (   2,    4) (   2,    1) (   1,    1) (   2,    0) (   2,    3)
          (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   1,    1) (   2,    2) (   2,    0)
          (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    0) (   2,    1) (   1,    2) (   1,    1)
          (   2,    4) (   2,    1) (   2,    0) (   2,    0) (   0,    3) (   2,    1) (   2,    3) (   2,    2) (   2,    0) (   2,    3)
          (   2,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   2,    0) (   1,    1) (   2,    1) (   1,    1)
          (   2,    0) (   2,    1) (   2,    2) (   1,    3) (   1,    3) (   2,    1) (   1,    1) (   2,    1) (   2,    5) (   1,    3)
          (   2,    0) (   1,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   1,    3) (   1,    1)
          (   2,    1) (   0,    3) (   2,    4) (   2,    0) (   1,    2) (   2,    3) (   2,    1) (   1,    1) (   1,    0) (   2,    2)
          (   1,    3) (   1,    3) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   1,    1) (   1,    2) (   1,    1) (   2,    1)
          (   1,    1) (   2,    2) (   1,    3) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    0) (   1,    4) (   2,    1)
          (   2,    4) (   1,    1) (   2,    1) (   2,    0) (   2,    2) (   1,    4) (   1,    0) (   2,    3) (   2,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    3) (   1,    2) (   2,    0) (   2,    5) (   2,    3) (   2,    2) (   2,    0) (   2,    1)
          (   1,    0) (   1,    2) (   2,    1) (   2,    3) (   1,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    4) (   1,    1)
          (   1,    0) (   2,    1) (   2,    2) (   2,    1) (   2,    0) (   2,    2) (   2,    1) (   2,    0) (   2,    0) (   2,    2)
          (   2,    0) (   2,    3) (   1,    0) (   2,    2) (   2,    2) (   2,    3) (   2,    0) (   1,    3) (   2,    1) (   2,    1)
          (   2,    4) (   2,    3) (   1,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    0) (   2,    0) (   2,    2) (   2,    1)
          (   2,    0) (   2,    2) (   1,    4) (   1,    2) (   1,    4) (   1,    1) (   2,    0) (   2,    1) (   2,    2) (   2,    0)
